id_registro,id_municipio,rede_geral,poco_ou_nascente,poço_ou_nascente_fora_da_propriedade,carro-pipa,agua_da_chuva_em_cisterna,agua_da_chuva_outra_forma,rio_acude_lago_igarapé,poço_ou_nascente_na_aldeia,poco_ou_nascente_fora_da_aldeia,outro
4514,4514,27720.0,4394.0,1119.0,,,,23.0,,,45.0
4515,4515,6580.0,7265.0,891.0,,,,,,,
4516,4516,4512.0,1639.0,1073.0,,,,3.0,,,1.0
4517,4517,669.0,805.0,241.0,,,,,,,
4518,4518,10480.0,3614.0,656.0,,,,,,,38.0
4519,4519,723.0,1193.0,342.0,,,,,,,
4520,4520,1949.0,647.0,134.0,,,,1.0,,,
4521,4521,5400.0,3469.0,1275.0,14.0,2.0,,8.0,,,3.0
4522,4522,865.0,1136.0,718.0,,,,,,,3.0
4523,4523,2974.0,2627.0,517.0,,,,1.0,,,9.0
4524,4524,2996.0,2696.0,463.0,7.0,,,11.0,,,6.0
4525,4525,3235.0,2999.0,737.0,,,,,,,1.0
4526,4526,54188.0,4932.0,1525.0,3.0,4.0,,9.0,,,31.0
4527,4527,4699.0,3988.0,1546.0,,,,8.0,,,2.0
4528,4528,1250.0,2413.0,768.0,,,,,,,5.0
4529,4529,37055.0,2444.0,227.0,6.0,,,21.0,,,16.0
4530,4530,1117.0,741.0,552.0,,,,,,,1.0
4531,4531,3305.0,1187.0,323.0,,2.0,,5.0,,,6.0
4532,4532,5969.0,3674.0,1088.0,,,,128.0,,,6.0
4533,4533,2805.0,2381.0,330.0,,,,,,,6.0
4534,4534,4472.0,1986.0,842.0,,,,38.0,,,
4535,4535,1779.0,1923.0,223.0,,,,3.0,,,
4536,4536,3380.0,387.0,500.0,,4.0,5.0,8.0,,,
4537,4537,3914.0,4610.0,1824.0,,,,1.0,,,3.0
4538,4538,13127.0,1808.0,684.0,,,3.0,31.0,,,72.0
4539,4539,1535.0,596.0,240.0,3.0,7.0,,,,,
4540,4540,505.0,977.0,545.0,,,,32.0,,,
4541,4541,3917.0,3502.0,594.0,,,,1.0,,,
4542,4542,1281.0,6428.0,972.0,,,1.0,6.0,,,54.0
4543,4543,813.0,1851.0,228.0,,,,,,,
4544,4544,1158.0,265.0,42.0,,,,,,,
4545,4545,15310.0,1301.0,3083.0,,,2.0,7.0,,,5.0
4546,4546,69945.0,4071.0,481.0,,,,13.0,,,22.0
4547,4547,450.0,1764.0,451.0,,4.0,1.0,,,,
4548,4548,784.0,1283.0,865.0,7.0,,,51.0,,,4.0
4549,4549,7066.0,2503.0,572.0,1.0,10.0,,4.0,,,31.0
4550,4550,3746.0,424.0,134.0,,,1.0,,,,7.0
4551,4551,6019.0,2456.0,895.0,,,1.0,,,,5.0
4552,4552,35691.0,5366.0,1032.0,,5.0,1.0,46.0,,,132.0
4553,4553,22193.0,2095.0,1658.0,,,2.0,81.0,,,5.0
4554,4554,891.0,2419.0,76.0,,,,29.0,,,
4555,4555,2550.0,2996.0,438.0,,27.0,12.0,,,,
4556,4556,1447.0,4103.0,412.0,,,,1.0,,,1024.0
4557,4557,17089.0,5854.0,1711.0,,,9.0,56.0,,,38.0
4558,4558,203083.0,1476.0,3863.0,4.0,3.0,2.0,41.0,,,267.0
4559,4559,11164.0,2108.0,323.0,,10.0,,,,,11.0
4560,4560,2420.0,3849.0,2863.0,,,,36.0,,,30.0
4561,4561,16009.0,4369.0,1197.0,62.0,,8.0,4.0,,,16.0
4562,4562,8615.0,1647.0,663.0,,,,,,,
4563,4563,1100.0,1477.0,614.0,,,,12.0,,,4.0
4564,4564,1300.0,532.0,46.0,,,,8.0,,,
4565,4565,29124.0,3909.0,3029.0,,22.0,,,,,45.0
4566,4566,2007.0,813.0,561.0,,,,,,,
4567,4567,5296.0,2695.0,973.0,,7.0,,21.0,,,
4568,4568,10462.0,3563.0,1193.0,,,,40.0,,,
4569,4569,11259.0,3573.0,1836.0,76.0,11.0,,6.0,106.0,,13.0
4570,4570,2364.0,735.0,149.0,6.0,,,,,,
4571,4571,9937.0,1109.0,1739.0,,,,101.0,,,94.0
4572,4572,7140.0,18450.0,918.0,,,,,,,4.0
4573,4573,1622.0,977.0,146.0,,3.0,,,,,8.0
4574,4574,8217.0,7029.0,1758.0,,,,21.0,,,1.0
4575,4575,5184.0,2574.0,886.0,1.0,,,6.0,,,
4576,4576,1420.0,298.0,34.0,,,,,,,
4577,4577,28863.0,796.0,973.0,5.0,3.0,,39.0,,,22.0
4578,4578,3344.0,739.0,1167.0,,,,31.0,,,
4579,4579,30904.0,5359.0,365.0,,3.0,,6.0,,,5.0
4580,4580,4401.0,2226.0,438.0,,4.0,,67.0,,,6.0
4581,4581,15261.0,2155.0,440.0,,,,2.0,,,223.0
4582,4582,3234.0,114.0,162.0,,2.0,,6.0,,,
4583,4583,2496.0,2863.0,1483.0,,,,9.0,,,3.0
4584,4584,4320.0,1312.0,684.0,,,,,,,
4585,4585,4153.0,1819.0,524.0,,,,,,,
4586,4586,84708.0,5593.0,6433.0,,,,13.0,,,48.0
4587,4587,2702.0,1714.0,186.0,,4.0,,1.0,,,8.0
4588,4588,6000.0,3380.0,2429.0,,,,,,,
4589,4589,1337.0,1184.0,387.0,,,,,,,1.0
4590,4590,6550.0,2089.0,1946.0,,,1.0,81.0,,,1.0
4591,4591,1172.0,732.0,565.0,,,2.0,1.0,,,
4592,4592,15990.0,2514.0,1688.0,,,,,,,3.0
4593,4593,1785.0,867.0,870.0,,,,,,,
4594,4594,968.0,1292.0,519.0,,,,15.0,,,11.0
4595,4595,3267.0,783.0,721.0,,,,3.0,,,
4596,4596,1757.0,3225.0,1166.0,,,,48.0,,,2.0
4597,4597,41788.0,4345.0,746.0,4.0,7.0,,3.0,,,16.0
4598,4598,1999.0,2671.0,414.0,,,,20.0,59.0,,
4599,4599,851.0,2336.0,373.0,,,,,,,
4600,4600,24429.0,6056.0,13069.0,15.0,5.0,,6.0,,,46.0
4601,4601,1884.0,1682.0,556.0,,,,7.0,,,5.0
4602,4602,19712.0,4447.0,1450.0,,13.0,1.0,15.0,,,11.0
4603,4603,2399.0,445.0,131.0,,,,,,,
4604,4604,1303.0,1427.0,294.0,3.0,831.0,169.0,303.0,,,25.0
4605,4605,1733.0,1036.0,892.0,,,,,43.0,,1.0
4606,4606,7395.0,7093.0,1991.0,,3.0,,40.0,,,24.0
4607,4607,6077.0,654.0,452.0,,2.0,,14.0,,,10.0
4608,4608,5455.0,1227.0,332.0,,,,5.0,,,3.0
4609,4609,66903.0,7825.0,1556.0,7.0,80.0,27.0,33.0,,,556.0
4610,4610,3333.0,621.0,324.0,6.0,,,3.0,,,
4611,4611,1049.0,519.0,490.0,,,,4.0,,,
4612,4612,3068.0,4113.0,726.0,11.0,9.0,31.0,16.0,,,37.0
4613,4613,1726.0,82.0,31.0,,,,,,,
4614,4614,1649.0,1061.0,187.0,,8.0,,6.0,,,
4615,4615,188769.0,3652.0,261.0,,10.0,23.0,8.0,,,2186.0
4616,4616,4039.0,1735.0,480.0,,,,4.0,,,27.0
4617,4617,4552.0,1901.0,744.0,,,3.0,40.0,,,59.0
4618,4618,853.0,303.0,58.0,,,,2.0,,,
4619,4619,5111.0,616.0,300.0,,,2.0,,,,1.0
4620,4620,10401.0,1740.0,501.0,,,,149.0,,,9.0
4621,4621,2812.0,827.0,31.0,,3.0,,,,,
4622,4622,56.0,4348.0,426.0,10.0,,,,,,18.0
4623,4623,4012.0,1191.0,1333.0,1.0,,,,,,3.0
4624,4624,17414.0,854.0,339.0,,39.0,,7.0,,,2.0
4625,4625,217.0,2013.0,469.0,,,,15.0,,,5.0
4626,4626,3438.0,4080.0,163.0,,,,,,,7.0
4627,4627,9069.0,2371.0,1066.0,,14.0,2.0,4.0,,,93.0
4628,4628,12879.0,578.0,119.0,,,,8.0,,,15.0
4629,4629,15985.0,2132.0,194.0,,4.0,8.0,38.0,,,34.0
4630,4630,6753.0,2772.0,628.0,,,,1.0,,,13.0
4631,4631,6618.0,258.0,191.0,,,,,,,4.0
4632,4632,1227.0,1515.0,898.0,,1.0,3.0,2.0,,,1.0
4633,4633,112308.0,3081.0,184.0,5.0,51.0,18.0,158.0,,,311.0
4634,4634,5568.0,4992.0,223.0,,4.0,,1.0,,,27.0
4635,4635,4504.0,884.0,334.0,,6.0,,6.0,,,
4636,4636,4464.0,1634.0,410.0,,,2.0,,,,1.0
4637,4637,580.0,4178.0,2168.0,,,21.0,18.0,,,28.0
4638,4638,2319.0,548.0,204.0,,,,,,,2.0
4639,4639,2834.0,908.0,184.0,,,,1.0,,,40.0
4640,4640,9319.0,2619.0,392.0,89.0,,,37.0,,,33.0
4641,4641,478.0,443.0,1078.0,,,,,,,
4642,4642,2138.0,116.0,100.0,,,,,,,
4643,4643,3405.0,1202.0,721.0,,,,10.0,,,1.0
4644,4644,3409.0,5728.0,1766.0,3.0,,6.0,41.0,,,37.0
4645,4645,1395.0,759.0,136.0,,,,1.0,8.0,,
4646,4646,99098.0,4407.0,2998.0,4.0,40.0,17.0,26.0,,,42.0
4647,4647,1898.0,205.0,8.0,,,,,,,
4648,4648,6312.0,123.0,20.0,,,3.0,,,,22.0
4649,4649,1571.0,758.0,109.0,,,,,,,
4650,4650,1866.0,378.0,151.0,,,,,,,5.0
4651,4651,2050.0,530.0,190.0,2.0,,,,,,
4652,4652,8363.0,2427.0,625.0,,,,22.0,,,37.0
4653,4653,9230.0,2406.0,101.0,,15.0,,,,,1.0
4654,4654,1268.0,538.0,498.0,,1.0,1.0,14.0,,,8.0
4655,4655,10298.0,601.0,478.0,,1.0,6.0,6.0,,,18.0
4656,4656,3178.0,3896.0,525.0,,,,4.0,,,25.0
4657,4657,5256.0,911.0,687.0,,2.0,,13.0,,,2.0
4658,4658,1660.0,380.0,157.0,,,,,,,
4659,4659,2520.0,726.0,422.0,,,,,,,2.0
4660,4660,3992.0,614.0,35.0,,,,,,,
4661,4661,19617.0,573.0,109.0,18.0,3.0,1.0,,,,43.0
4662,4662,25420.0,5338.0,2472.0,,8.0,10.0,177.0,,,77.0
4663,4663,11550.0,1504.0,470.0,,7.0,,2.0,,,51.0
4664,4664,70803.0,9422.0,2179.0,,11.0,11.0,138.0,,,467.0
4665,4665,99921.0,17117.0,298.0,134.0,15.0,11.0,,,,499.0
4666,4666,3278.0,838.0,533.0,90.0,4.0,,3.0,113.0,1.0,5.0
4667,4667,4802.0,105.0,5.0,,5.0,,,,,15.0
4668,4668,2575.0,2009.0,426.0,5.0,,,21.0,,,
4669,4669,48009.0,12157.0,1362.0,16.0,,5.0,275.0,,,253.0
4670,4670,2460.0,67.0,62.0,,,,,,,
4671,4671,4116.0,665.0,1332.0,3.0,,,5.0,,,392.0
4672,4672,1269.0,1587.0,364.0,8.0,,,2.0,,,3.0
4673,4673,5834.0,226.0,28.0,,,,,,,
4674,4674,4814.0,529.0,122.0,,,,7.0,,,3.0
4675,4675,43801.0,15282.0,441.0,,,,4.0,,,23.0
4676,4676,4702.0,546.0,184.0,,,,1.0,,,2.0
4677,4677,2012.0,116.0,1351.0,,,,,,,5.0
4678,4678,17304.0,9520.0,2946.0,,14.0,1.0,73.0,,,64.0
4679,4679,6136.0,259.0,100.0,,,,9.0,,,2.0
4680,4680,6364.0,1405.0,683.0,,47.0,133.0,101.0,,,14.0
4681,4681,36840.0,1256.0,693.0,1.0,4.0,,27.0,,,36.0
4682,4682,18582.0,26427.0,7866.0,,4.0,1.0,23.0,,,106.0
4683,4683,311570.0,6706.0,148.0,1359.0,16.0,20.0,3.0,,,3001.0
4684,4684,915.0,786.0,98.0,,,,3.0,,,
4685,4685,597.0,624.0,528.0,,,,1.0,,,3.0
4686,4686,37388.0,3582.0,388.0,,,2.0,7.0,,,536.0
4687,4687,1750.0,1157.0,161.0,2.0,4.0,,19.0,,,5.0
4688,4688,21044.0,2447.0,372.0,,3.0,4.0,51.0,,,273.0
4689,4689,3558.0,7372.0,622.0,,4.0,,29.0,,,23.0
4690,4690,2256.0,307.0,60.0,,,7.0,,,,
4691,4691,2493.0,1321.0,48.0,,,,,,,2.0
4692,4692,4035.0,2437.0,576.0,,,12.0,173.0,,,59.0
4693,4693,54403.0,3045.0,1149.0,4.0,,,2.0,,,205.0
4694,4694,22483.0,1599.0,949.0,,5.0,7.0,3.0,,,4.0
4695,4695,934.0,406.0,266.0,,,,,,,
4696,4696,7692.0,463.0,478.0,,,3.0,,,,
4697,4697,2122.0,631.0,238.0,,,,4.0,,,
4698,4698,8712.0,444.0,128.0,,,,,,,15.0
4699,4699,410003.0,17038.0,5168.0,227.0,63.0,21.0,71.0,,,675.0
4700,4700,1914.0,875.0,141.0,,,5.0,6.0,,,17.0
4701,4701,3691.0,2063.0,434.0,,,,4.0,,,23.0
4702,4702,3052.0,1041.0,306.0,6.0,,,22.0,,,7.0
4703,4703,2246.0,122.0,26.0,,,,2.0,,,19.0
4704,4704,2484.0,5167.0,2548.0,,,,2.0,,,22.0
4705,4705,12609.0,143.0,248.0,,4.0,,,,,63.0
4706,4706,8348.0,820.0,192.0,,,,,,,7.0
4707,4707,29634.0,612.0,260.0,,6.0,,1.0,,,66.0
4708,4708,1282.0,442.0,227.0,339.0,,,1.0,1171.0,,5.0
4709,4709,3728.0,281.0,16.0,,,,,,,4.0
4710,4710,5499.0,302.0,2.0,,4.0,,3.0,,,50.0
4711,4711,249.0,3826.0,824.0,,,2.0,17.0,,,5.0
4712,4712,11399.0,1092.0,79.0,2.0,,,,,,44.0
4713,4713,3007.0,993.0,918.0,,,,,,,1.0
4714,4714,2094.0,151.0,165.0,,2.0,,2.0,,,5.0
4715,4715,2904.0,513.0,131.0,,,,,,,
4716,4716,5273.0,849.0,413.0,3.0,2.0,,,,,
4717,4717,8353.0,192.0,1173.0,,,,,,,17.0
4718,4718,674.0,813.0,39.0,,,,,,,
4719,4719,1982.0,364.0,106.0,,,,,,,
4720,4720,2085.0,319.0,47.0,,,,,,,2.0
4721,4721,5361.0,938.0,1390.0,,,,11.0,,,23.0
4722,4722,1164.0,521.0,26.0,,12.0,,,,,
4723,4723,2224.0,831.0,844.0,,,3.0,6.0,,,1.0
4724,4724,2256.0,484.0,70.0,,,,1.0,,,5.0
4725,4725,11212.0,2255.0,500.0,7.0,5.0,3.0,16.0,,,12.0
4726,4726,4665.0,1917.0,578.0,,,11.0,18.0,,,51.0
4727,4727,2354.0,336.0,117.0,,,,,,,18.0
4728,4728,58602.0,2612.0,941.0,,8.0,5.0,4.0,,,168.0
4729,4729,1340.0,566.0,225.0,,,,1.0,,,3.0
4730,4730,8979.0,839.0,2394.0,,,3.0,2.0,,,19.0
4731,4731,3564.0,677.0,440.0,,,,,,,
4732,4732,2371.0,614.0,193.0,,,,5.0,,,2.0
4733,4733,2791.0,65.0,5.0,,,,,,,2.0
4734,4734,1152.0,1423.0,455.0,,,,8.0,,,21.0
4735,4735,26419.0,817.0,175.0,,17.0,1.0,6.0,,,
4736,4736,1710.0,317.0,105.0,,,,11.0,,,9.0
4737,4737,2139.0,358.0,774.0,,,,,,,1.0
4738,4738,3409.0,7446.0,3344.0,,1.0,,56.0,,,21.0
4739,4739,35150.0,2501.0,128.0,,98.0,51.0,323.0,,,232.0
4740,4740,1584.0,555.0,402.0,,1.0,,,,,1.0
4741,4741,2003.0,585.0,787.0,,,,,,,18.0
4742,4742,4254.0,743.0,285.0,,,,3.0,,,11.0
4743,4743,1606.0,333.0,75.0,2.0,,,,,,1.0
4744,4744,28801.0,4581.0,610.0,,7.0,5.0,16.0,,,95.0
4745,4745,18948.0,718.0,702.0,7.0,12.0,3.0,2.0,,,5.0
4746,4746,16675.0,5570.0,1967.0,,3.0,2.0,55.0,,,59.0
4747,4747,1495.0,3.0,,,,,,,,27.0
4748,4748,2577.0,293.0,192.0,,,,,,,10.0
4749,4749,6894.0,870.0,1079.0,,,,11.0,,,15.0
4750,4750,1938.0,450.0,575.0,,,,,,,6.0
4751,4751,90996.0,3046.0,1089.0,3.0,9.0,4.0,3.0,,,86.0
4752,4752,2547.0,458.0,66.0,,,,,,,
4753,4753,2806.0,1858.0,470.0,,,,,,,3.0
4754,4754,5637.0,1201.0,1007.0,,,3.0,,,,2.0
4755,4755,2244.0,575.0,341.0,,,,,,,
4756,4756,2244.0,837.0,157.0,,3.0,,4.0,,,3.0
4757,4757,12713.0,1815.0,471.0,,1.0,,,,,13.0
4758,4758,5001.0,488.0,515.0,,,2.0,,,,
4759,4759,27058.0,15020.0,305.0,17.0,,8.0,2.0,,,27.0
4760,4760,74791.0,5166.0,257.0,8.0,4.0,12.0,23.0,,,109.0
4761,4761,29037.0,1079.0,348.0,,2.0,,7.0,,,13.0
4762,4762,2948.0,488.0,176.0,,,,12.0,,,1.0
4763,4763,2362.0,338.0,68.0,,,,3.0,,,5.0
4764,4764,1456.0,628.0,494.0,,,,,,,
4765,4765,52914.0,5345.0,4939.0,3.0,26.0,4.0,6.0,,,5.0
4766,4766,4343.0,1054.0,1211.0,,,,18.0,,,25.0
4767,4767,1452.0,592.0,514.0,,,,1.0,,,1.0
4768,4768,3275.0,374.0,25.0,,,7.0,,,,3.0
4769,4769,9866.0,2267.0,131.0,3.0,12.0,3.0,3.0,,,37.0
4770,4770,22067.0,3256.0,1617.0,,16.0,5.0,3.0,,,33.0
4771,4771,1522.0,407.0,73.0,,,,,,,2.0
4772,4772,5392.0,3653.0,1506.0,,2.0,,71.0,,,6.0
4773,4773,3171.0,3097.0,618.0,20.0,19.0,2.0,16.0,,,23.0
4774,4774,1904.0,508.0,64.0,,2.0,,1.0,,,
4775,4775,3766.0,424.0,379.0,,,,,,,
4776,4776,25174.0,2235.0,1012.0,69.0,9.0,2.0,5.0,,,47.0
4777,4777,25973.0,1767.0,2734.0,4.0,10.0,9.0,,,,5.0
4778,4778,2804.0,358.0,65.0,,,,5.0,,,
4779,4779,3476.0,1242.0,1104.0,,,4.0,13.0,,,1.0
4780,4780,5817.0,2196.0,323.0,,,8.0,14.0,,,39.0
4781,4781,1455.0,161.0,56.0,,,,,,,1.0
4782,4782,13483.0,1678.0,716.0,,,1.0,2.0,,,103.0
4783,4783,13859.0,1938.0,1026.0,,2.0,,11.0,,,16.0
4784,4784,3318.0,3188.0,319.0,,,,2.0,,,15.0
4785,4785,27311.0,3392.0,1209.0,5.0,,2.0,1.0,,,25.0
4786,4786,2016.0,136.0,91.0,,,,,,,
4787,4787,1182.0,2203.0,560.0,,,,7.0,,,4.0
4788,4788,193255.0,58122.0,2609.0,182.0,5.0,18.0,27.0,,,723.0
4789,4789,1061.0,491.0,44.0,,,,,,,
4790,4790,88914.0,5083.0,514.0,29.0,9.0,17.0,27.0,,,382.0
4791,4791,20245.0,1127.0,1267.0,,3.0,,,,,
4792,4792,7867.0,142.0,43.0,3.0,,,1.0,,,6.0
4793,4793,3259.0,930.0,52.0,,,,,,,3.0
4794,4794,4366.0,1693.0,589.0,,,4.0,22.0,,,19.0
4795,4795,1416.0,1219.0,310.0,,,,,,,
4796,4796,17143.0,421.0,701.0,,3.0,,,,,18.0
4797,4797,3012.0,2069.0,206.0,72.0,111.0,147.0,283.0,,,71.0
4798,4798,4026.0,362.0,500.0,,5.0,,,,,
4799,4799,2167.0,2043.0,152.0,,,,,,,1.0
4800,4800,3525.0,803.0,359.0,,7.0,,3.0,,,2.0
4801,4801,4598.0,1521.0,1020.0,,,,10.0,,,12.0
4802,4802,3467.0,487.0,95.0,,,,,,,2.0
4803,4803,16022.0,2264.0,899.0,3.0,,,,,,4.0
4804,4804,22465.0,8017.0,956.0,5.0,13.0,3.0,9.0,,,13.0
4805,4805,72404.0,3599.0,1717.0,3.0,11.0,2.0,7.0,,,182.0
4806,4806,2762.0,1056.0,239.0,,5.0,,3.0,,,
4807,4807,16888.0,617.0,18.0,,,,,,,82.0
4808,4808,2404.0,504.0,98.0,,3.0,2.0,,,,
4809,4809,4744.0,1067.0,756.0,,,,12.0,,,3.0
4810,4810,2108.0,110.0,45.0,,,,4.0,,,
4811,4811,4080.0,1246.0,639.0,,,,,,,1.0
4812,4812,1144.0,241.0,556.0,,,,,,,
4813,4813,4944.0,1688.0,1280.0,,10.0,2.0,,,,19.0
4814,4814,3523.0,1211.0,250.0,,1.0,2.0,4.0,,,
4815,4815,2721.0,584.0,51.0,,3.0,,10.0,,,50.0
4816,4816,1085.0,1093.0,133.0,5.0,3.0,3.0,10.0,,,8.0
4817,4817,32143.0,4649.0,702.0,4.0,3.0,,26.0,,,343.0
4818,4818,1581.0,372.0,537.0,,,,58.0,,,4.0
4819,4819,2377.0,1421.0,359.0,,,,,,,5.0
4820,4820,1235.0,536.0,361.0,,,,8.0,,,
4821,4821,17783.0,1161.0,795.0,,11.0,6.0,9.0,,,3.0
4822,4822,3015.0,301.0,762.0,,,2.0,2.0,,,1.0
4823,4823,1730.0,537.0,219.0,,2.0,,9.0,,,2.0
4824,4824,2422.0,363.0,801.0,,,,1.0,,,6.0
4825,4825,26003.0,1409.0,146.0,3.0,20.0,1.0,17.0,,,96.0
4826,4826,6141.0,2680.0,2345.0,15.0,2.0,2.0,19.0,,,100.0
4827,4827,2531.0,1180.0,440.0,,,4.0,11.0,,,7.0
4828,4828,1826.0,1396.0,300.0,,,,5.0,,,9.0
4829,4829,5348.0,1478.0,1448.0,,,,1.0,,,21.0
4830,4830,16407.0,2073.0,815.0,,,,5.0,,,53.0
4831,4831,1294.0,936.0,417.0,,6.0,,1.0,,,1.0
4832,4832,1388.0,185.0,23.0,,,,,,,
4833,4833,23456.0,2656.0,1067.0,,,2.0,6.0,,,102.0
4834,4834,1998.0,2917.0,1218.0,,2.0,,,,,21.0
4835,4835,62331.0,1144.0,7225.0,,23.0,13.0,1.0,,,67.0
4836,4836,2191.0,190.0,101.0,,,,4.0,,,1.0
4837,4837,6384.0,921.0,244.0,1.0,3.0,1.0,31.0,,,39.0
4838,4838,5073.0,244.0,448.0,,,,2.0,,,5.0
4839,4839,4618.0,499.0,90.0,,,,2.0,,,5.0
4840,4840,1243.0,317.0,51.0,,8.0,,5.0,,,
4841,4841,2754.0,1572.0,364.0,,,,10.0,,,18.0
4842,4842,3316.0,1220.0,950.0,,,,4.0,,,3.0
4843,4843,1192.0,1393.0,413.0,,,,4.0,,,
4844,4844,5623.0,836.0,574.0,,,2.0,2.0,,,19.0
4845,4845,3006.0,2897.0,820.0,,,,136.0,,,27.0
4846,4846,2129.0,357.0,32.0,,,,,,,
4847,4847,30127.0,2661.0,2637.0,,1.0,2.0,2.0,,,779.0
4848,4848,3222.0,1523.0,290.0,,1.0,3.0,6.0,,,16.0
4849,4849,1046.0,1818.0,858.0,,3.0,,,,,8.0
4850,4850,1395.0,186.0,625.0,,,1.0,,,,
4851,4851,2969.0,921.0,134.0,,13.0,1.0,13.0,,,6.0
4852,4852,2474.0,1645.0,910.0,,,3.0,13.0,,,40.0
4853,4853,966.0,516.0,837.0,,,,,,,4.0
4854,4854,3741.0,95.0,13.0,,,,,,,6.0
4855,4855,1739.0,53.0,,,,,,,,
4856,4856,2822.0,1444.0,627.0,,,,4.0,,,2.0
4857,4857,7343.0,259.0,10.0,,,,3.0,,,8.0
4858,4858,3294.0,1200.0,346.0,,,,1.0,,,6.0
4859,4859,1384.0,135.0,17.0,,,,,,,
4860,4860,660.0,1648.0,779.0,,,,5.0,,,3.0
4861,4861,2380.0,192.0,80.0,,5.0,,,,,
4862,4862,46781.0,10213.0,1069.0,35.0,9.0,,7.0,,,399.0
4863,4863,2532.0,115.0,78.0,,,,,,,1.0
4864,4864,2365.0,447.0,363.0,,,,,,,4.0
4865,4865,2043.0,3471.0,691.0,,,,2.0,,,3.0
4866,4866,3890.0,1072.0,688.0,,14.0,,,,,1.0
4867,4867,2773.0,9147.0,128.0,,8.0,2.0,5.0,,,10.0
4868,4868,4564.0,174.0,38.0,,,,,,,
4869,4869,1227.0,1547.0,116.0,,,,8.0,,,71.0
4870,4870,1283.0,232.0,221.0,,,,,76.0,,
4871,4871,14881.0,760.0,164.0,,,,1.0,,,5.0
4872,4872,1606.0,79.0,35.0,,,,,,,
4873,4873,10322.0,1180.0,424.0,2.0,,,18.0,7.0,,27.0
4874,4874,2662.0,412.0,83.0,,,,5.0,,,2.0
4875,4875,3411.0,223.0,359.0,,6.0,,,,,
4876,4876,7857.0,764.0,196.0,,2.0,,1.0,,,
4877,4877,1887.0,66.0,7.0,,,,,,,
4878,4878,2453.0,609.0,113.0,,,,2.0,,,1.0
4879,4879,2691.0,52.0,2.0,,,,,,,
4880,4880,4302.0,117.0,241.0,4.0,,,,,,
4881,4881,852.0,16683.0,762.0,2.0,2.0,,14.0,,,2.0
4882,4882,1572.0,742.0,117.0,,,,,,,
4883,4883,3999.0,1543.0,751.0,,,,21.0,,,9.0
4884,4884,13910.0,4056.0,827.0,,26.0,3.0,6.0,,,14.0
4885,4885,18394.0,1730.0,2426.0,,,,1.0,,,64.0
4886,4886,1866.0,496.0,72.0,,,,,,,2.0
4887,4887,2494.0,665.0,154.0,,,,,,,8.0
4888,4888,8475.0,13458.0,624.0,45.0,5.0,,3.0,,,63.0
4889,4889,3676.0,172.0,125.0,,,,,,,
4890,4890,2616.0,943.0,267.0,,,,,,,8.0
4891,4891,181162.0,52815.0,3080.0,57.0,10.0,14.0,16.0,,,384.0
4892,4892,3445.0,363.0,108.0,,,,,,,1.0
4893,4893,2196.0,69.0,4.0,,,,4.0,,,2.0
4894,4894,1695.0,60.0,,,,,,,,
4895,4895,26982.0,11234.0,1868.0,,5.0,1.0,13.0,,,16.0
4896,4896,3527.0,503.0,188.0,,,,,,,12.0
4897,4897,5403.0,5358.0,120.0,,,,19.0,,,11.0
4898,4898,30049.0,2982.0,780.0,2.0,,4.0,9.0,,,82.0
4899,4899,4622.0,1861.0,396.0,,3.0,4.0,15.0,,,12.0
4900,4900,33531.0,2674.0,1544.0,,3.0,14.0,10.0,,,19.0
4901,4901,9116.0,581.0,141.0,,1.0,1.0,,,,25.0
4902,4902,5605.0,859.0,323.0,,,,,,,
4903,4903,4451.0,2190.0,654.0,,,,16.0,,,9.0
4904,4904,1897.0,1595.0,11.0,,,,,,,
4905,4905,21999.0,26934.0,2266.0,,,,4.0,,,66.0
4906,4906,1515.0,2678.0,902.0,,8.0,1.0,23.0,,,20.0
4907,4907,3224.0,2141.0,592.0,,,,,,,18.0
4908,4908,174142.0,7170.0,1350.0,,6.0,29.0,26.0,,,449.0
4909,4909,1509.0,491.0,189.0,,,,1.0,,,
4910,4910,6663.0,1132.0,184.0,,6.0,1.0,11.0,,,21.0
4911,4911,1116.0,696.0,156.0,33.0,66.0,17.0,74.0,,,39.0
4912,4912,7052.0,518.0,160.0,,,,3.0,,,23.0
4913,4913,2715.0,873.0,353.0,,,,,,,14.0
4914,4914,304951.0,15043.0,4364.0,52.0,25.0,12.0,46.0,,,2035.0
4915,4915,3915.0,948.0,285.0,,,,,,,3.0
4916,4916,2346.0,115.0,48.0,,,,,,,
4917,4917,1548.0,413.0,166.0,,,2.0,,,,
4918,4918,3033.0,1181.0,221.0,,,1.0,3.0,,,8.0
4919,4919,2123.0,1845.0,467.0,,9.0,,14.0,,,8.0
4920,4920,10019.0,2277.0,368.0,,18.0,7.0,8.0,,,11.0
4921,4921,2654.0,67.0,13.0,,1.0,,7.0,,,2.0
4922,4922,11367.0,5549.0,2737.0,12.0,2.0,6.0,21.0,,,82.0
4923,4923,6760.0,2966.0,554.0,8.0,,,15.0,124.0,5.0,36.0
4924,4924,1925.0,78.0,14.0,,,,,,,
4925,4925,2915.0,820.0,90.0,,,,7.0,,,9.0
4926,4926,1472.0,237.0,37.0,,,,,,,1.0
4927,4927,8658.0,21160.0,822.0,5.0,9.0,,,,,44.0
4928,4928,1384060.0,3736.0,858.0,1450.0,51.0,42.0,58.0,,,3921.0
