id_registro,id_municipio,rede_geral,fossa_septica,fossa_rudimendar,vala,Rio_lago_mar,outros,nao_possui
4499,4499,29.0,2183.0,2057.0,32.0,3.0,76.0,24.0
4500,4500,170.0,2081.0,4231.0,101.0,22.0,27.0,38.0
4501,4501,292.0,2100.0,1076.0,411.0,190.0,23.0,2.0
4502,4502,3864.0,18818.0,1100.0,961.0,142.0,66.0,41.0
4503,4503,36.0,2061.0,876.0,,,10.0,2.0
4504,4504,403.0,2395.0,1968.0,846.0,444.0,66.0,6.0
4505,4505,193.0,15217.0,816.0,7.0,6.0,,9.0
4506,4506,567.0,1308.0,871.0,66.0,55.0,254.0,
4507,4507,4.0,2372.0,2315.0,31.0,17.0,17.0,12.0
4508,4508,9.0,446.0,2101.0,8.0,,22.0,61.0
4509,4509,1815.0,23647.0,1301.0,395.0,314.0,66.0,27.0
4510,4510,744.0,1237.0,2361.0,459.0,31.0,23.0,30.0
4511,4511,800.0,1971.0,385.0,68.0,29.0,25.0,19.0
4512,4512,2441.0,2006.0,5380.0,319.0,437.0,147.0,199.0
4513,4513,531.0,11750.0,3100.0,214.0,329.0,41.0,68.0
4514,4514,4420.0,20775.0,6766.0,631.0,99.0,530.0,80.0
4515,4515,1591.0,10897.0,1384.0,671.0,165.0,23.0,5.0
4516,4516,37.0,5599.0,1241.0,163.0,28.0,108.0,52.0
4517,4517,3.0,645.0,1000.0,61.0,,4.0,2.0
4518,4518,1058.0,11743.0,1262.0,400.0,200.0,112.0,13.0
4519,4519,104.0,1199.0,661.0,271.0,15.0,8.0,
4520,4520,2.0,632.0,2001.0,89.0,,1.0,6.0
4521,4521,702.0,2799.0,6378.0,205.0,9.0,27.0,51.0
4522,4522,326.0,1087.0,883.0,291.0,132.0,,3.0
4523,4523,461.0,2097.0,3276.0,122.0,103.0,30.0,39.0
4524,4524,1225.0,3367.0,1214.0,286.0,40.0,27.0,20.0
4525,4525,588.0,4133.0,1833.0,261.0,84.0,59.0,14.0
4526,4526,6271.0,44402.0,7485.0,1113.0,953.0,414.0,54.0
4527,4527,792.0,7637.0,1104.0,381.0,311.0,16.0,2.0
4528,4528,6.0,1354.0,2598.0,310.0,91.0,68.0,9.0
4529,4529,7032.0,24448.0,7625.0,350.0,183.0,58.0,73.0
4530,4530,360.0,880.0,255.0,781.0,72.0,37.0,26.0
4531,4531,115.0,1064.0,3496.0,72.0,,53.0,28.0
4532,4532,4401.0,5056.0,915.0,420.0,44.0,7.0,22.0
4533,4533,253.0,184.0,4874.0,110.0,3.0,49.0,49.0
4534,4534,318.0,4008.0,2556.0,180.0,245.0,13.0,18.0
4535,4535,,1191.0,2610.0,31.0,,13.0,83.0
4536,4536,76.0,3462.0,740.0,4.0,,,2.0
4537,4537,1715.0,145.0,7267.0,975.0,191.0,17.0,42.0
4538,4538,9865.0,2109.0,1612.0,1522.0,384.0,142.0,91.0
4539,4539,4.0,241.0,2102.0,6.0,,15.0,13.0
4540,4540,27.0,1106.0,608.0,216.0,87.0,5.0,10.0
4541,4541,43.0,6524.0,1335.0,54.0,6.0,32.0,20.0
4542,4542,10.0,3490.0,5000.0,112.0,20.0,84.0,26.0
4543,4543,2.0,620.0,2065.0,6.0,6.0,135.0,58.0
4544,4544,3.0,253.0,1155.0,54.0,,,
4545,4545,5611.0,10857.0,1875.0,1150.0,146.0,26.0,43.0
4546,4546,19284.0,51342.0,2641.0,323.0,743.0,97.0,102.0
4547,4547,,89.0,2460.0,78.0,20.0,6.0,17.0
4548,4548,94.0,1765.0,789.0,156.0,181.0,1.0,8.0
4549,4549,89.0,2019.0,8000.0,30.0,6.0,38.0,5.0
4550,4550,1589.0,986.0,1068.0,543.0,32.0,6.0,88.0
4551,4551,67.0,1488.0,7650.0,51.0,45.0,28.0,47.0
4552,4552,4632.0,27334.0,8237.0,1429.0,325.0,168.0,148.0
4553,4553,9483.0,11274.0,3670.0,1207.0,322.0,54.0,24.0
4554,4554,86.0,1793.0,1000.0,481.0,43.0,7.0,5.0
4555,4555,29.0,1166.0,4807.0,6.0,1.0,7.0,7.0
4556,4556,168.0,3861.0,2827.0,61.0,10.0,26.0,34.0
4557,4557,10176.0,7994.0,4261.0,1921.0,225.0,57.0,123.0
4558,4558,96633.0,98851.0,6706.0,2544.0,3045.0,779.0,181.0
4559,4559,200.0,3897.0,9317.0,38.0,19.0,54.0,91.0
4560,4560,193.0,3204.0,4273.0,783.0,195.0,313.0,237.0
4561,4561,1670.0,6435.0,13099.0,172.0,126.0,102.0,61.0
4562,4562,8321.0,1019.0,1182.0,298.0,85.0,5.0,15.0
4563,4563,39.0,2172.0,678.0,185.0,119.0,6.0,8.0
4564,4564,,155.0,1671.0,17.0,1.0,38.0,4.0
4565,4565,5856.0,19344.0,10384.0,55.0,369.0,83.0,38.0
4566,4566,240.0,2429.0,344.0,156.0,209.0,3.0,
4567,4567,67.0,2460.0,6381.0,31.0,12.0,12.0,29.0
4568,4568,2692.0,6754.0,5107.0,507.0,164.0,25.0,9.0
4569,4569,1419.0,9787.0,5200.0,182.0,107.0,126.0,59.0
4570,4570,82.0,657.0,2418.0,39.0,,56.0,2.0
4571,4571,5196.0,5876.0,1054.0,330.0,466.0,37.0,21.0
4572,4572,2453.0,18556.0,4886.0,281.0,107.0,149.0,80.0
4573,4573,,529.0,2183.0,7.0,,27.0,10.0
4574,4574,1087.0,12152.0,2997.0,457.0,246.0,78.0,9.0
4575,4575,325.0,4012.0,3321.0,317.0,579.0,75.0,22.0
4576,4576,3.0,94.0,1557.0,74.0,,11.0,13.0
4577,4577,14566.0,12121.0,2189.0,1410.0,240.0,29.0,146.0
4578,4578,72.0,3476.0,1099.0,571.0,38.0,9.0,16.0
4579,4579,4609.0,17088.0,14543.0,337.0,59.0,2.0,4.0
4580,4580,96.0,2530.0,3761.0,458.0,23.0,138.0,136.0
4581,4581,498.0,11703.0,4540.0,452.0,135.0,575.0,178.0
4582,4582,589.0,2764.0,7.0,79.0,68.0,,11.0
4583,4583,199.0,4390.0,1999.0,216.0,35.0,1.0,14.0
4584,4584,997.0,4895.0,392.0,21.0,2.0,3.0,6.0
4585,4585,254.0,2926.0,2710.0,98.0,464.0,36.0,8.0
4586,4586,41510.0,46876.0,6871.0,797.0,438.0,200.0,103.0
4587,4587,169.0,245.0,4127.0,41.0,,31.0,2.0
4588,4588,2583.0,8082.0,889.0,99.0,101.0,8.0,47.0
4589,4589,,118.0,2705.0,39.0,,28.0,19.0
4590,4590,2098.0,6254.0,491.0,1631.0,119.0,30.0,45.0
4591,4591,342.0,617.0,743.0,427.0,316.0,,27.0
4592,4592,6119.0,10973.0,1406.0,389.0,1206.0,88.0,14.0
4593,4593,424.0,1245.0,1730.0,77.0,3.0,17.0,26.0
4594,4594,,377.0,1972.0,279.0,70.0,82.0,25.0
4595,4595,692.0,1745.0,2110.0,79.0,92.0,45.0,11.0
4596,4596,39.0,1491.0,3431.0,858.0,356.0,18.0,5.0
4597,4597,13969.0,26403.0,5332.0,417.0,682.0,34.0,72.0
4598,4598,81.0,3802.0,683.0,263.0,196.0,110.0,28.0
4599,4599,26.0,2706.0,710.0,62.0,50.0,5.0,1.0
4600,4600,5816.0,18757.0,17076.0,1120.0,296.0,436.0,125.0
4601,4601,23.0,2459.0,1275.0,308.0,12.0,49.0,8.0
4602,4602,2751.0,9929.0,12478.0,18.0,390.0,23.0,60.0
4603,4603,12.0,1035.0,1862.0,31.0,24.0,11.0,
4604,4604,32.0,3541.0,400.0,316.0,26.0,19.0,21.0
4605,4605,42.0,2334.0,1138.0,109.0,61.0,19.0,2.0
4606,4606,3290.0,7970.0,3558.0,817.0,167.0,311.0,433.0
4607,4607,22.0,1234.0,5817.0,80.0,3.0,41.0,12.0
4608,4608,45.0,934.0,5741.0,155.0,4.0,43.0,100.0
4609,4609,37640.0,21945.0,14512.0,1844.0,150.0,298.0,598.0
4610,4610,27.0,474.0,3489.0,170.0,4.0,70.0,53.0
4611,4611,5.0,485.0,1524.0,46.0,,2.0,
4612,4612,392.0,968.0,5880.0,562.0,18.0,85.0,106.0
4613,4613,,366.0,1437.0,22.0,4.0,9.0,1.0
4614,4614,11.0,2117.0,737.0,26.0,,16.0,4.0
4615,4615,107357.0,62459.0,11501.0,10712.0,673.0,964.0,1243.0
4616,4616,187.0,915.0,4156.0,566.0,42.0,118.0,301.0
4617,4617,191.0,1905.0,4736.0,248.0,4.0,48.0,167.0
4618,4618,46.0,612.0,511.0,24.0,11.0,9.0,3.0
4619,4619,846.0,2035.0,2920.0,145.0,46.0,23.0,15.0
4620,4620,6837.0,3931.0,1481.0,338.0,158.0,44.0,11.0
4621,4621,171.0,2290.0,1153.0,56.0,,2.0,1.0
4622,4622,1558.0,2158.0,883.0,223.0,,21.0,15.0
4623,4623,397.0,4494.0,1441.0,104.0,85.0,11.0,8.0
4624,4624,339.0,8991.0,9221.0,34.0,20.0,21.0,29.0
4625,4625,2.0,1559.0,795.0,212.0,,11.0,140.0
4626,4626,16.0,4039.0,3595.0,7.0,,8.0,23.0
4627,4627,746.0,5309.0,5684.0,288.0,58.0,198.0,336.0
4628,4628,5304.0,4001.0,3920.0,246.0,17.0,67.0,44.0
4629,4629,6796.0,6491.0,3929.0,1018.0,40.0,72.0,49.0
4630,4630,3283.0,1457.0,4695.0,494.0,27.0,119.0,92.0
4631,4631,20.0,2138.0,4719.0,91.0,51.0,49.0,3.0
4632,4632,272.0,1630.0,1426.0,109.0,102.0,97.0,11.0
4633,4633,69646.0,29461.0,7113.0,7718.0,1506.0,250.0,422.0
4634,4634,159.0,7359.0,3173.0,52.0,,26.0,46.0
4635,4635,881.0,1180.0,3428.0,183.0,9.0,43.0,10.0
4636,4636,267.0,3709.0,2183.0,224.0,36.0,81.0,11.0
4637,4637,2.0,2041.0,2989.0,1379.0,31.0,109.0,442.0
4638,4638,57.0,116.0,2826.0,6.0,,24.0,44.0
4639,4639,1880.0,750.0,1191.0,41.0,11.0,83.0,11.0
4640,4640,7972.0,1399.0,2482.0,400.0,21.0,68.0,147.0
4641,4641,5.0,1257.0,637.0,56.0,16.0,28.0,
4642,4642,6.0,883.0,1463.0,,2.0,,
4643,4643,49.0,2985.0,1893.0,338.0,16.0,42.0,16.0
4644,4644,1800.0,1194.0,4994.0,1578.0,292.0,308.0,824.0
4645,4645,14.0,1279.0,709.0,115.0,,77.0,105.0
4646,4646,50551.0,42118.0,12200.0,948.0,580.0,174.0,61.0
4647,4647,19.0,203.0,1832.0,30.0,,20.0,7.0
4648,4648,166.0,381.0,5860.0,44.0,7.0,10.0,12.0
4649,4649,23.0,551.0,1810.0,37.0,2.0,8.0,7.0
4650,4650,2.0,63.0,2309.0,18.0,,8.0,
4651,4651,6.0,55.0,2680.0,19.0,,11.0,1.0
4652,4652,7035.0,1551.0,1505.0,934.0,221.0,26.0,202.0
4653,4653,595.0,7097.0,3949.0,82.0,19.0,8.0,3.0
4654,4654,28.0,498.0,1753.0,7.0,,17.0,25.0
4655,4655,1370.0,7482.0,2279.0,222.0,7.0,27.0,21.0
4656,4656,22.0,1581.0,5327.0,333.0,42.0,161.0,162.0
4657,4657,303.0,1467.0,4950.0,87.0,8.0,24.0,32.0
4658,4658,,1051.0,1070.0,67.0,4.0,3.0,2.0
4659,4659,9.0,269.0,3132.0,112.0,32.0,64.0,52.0
4660,4660,1.0,1479.0,2901.0,246.0,,5.0,9.0
4661,4661,3552.0,10183.0,5675.0,601.0,112.0,147.0,94.0
4662,4662,14848.0,2320.0,14614.0,951.0,134.0,375.0,260.0
4663,4663,1395.0,6628.0,4726.0,512.0,29.0,203.0,91.0
4664,4664,22743.0,6953.0,47136.0,2453.0,2175.0,1034.0,537.0
4665,4665,100539.0,11923.0,1960.0,2158.0,486.0,707.0,222.0
4666,4666,641.0,1374.0,1358.0,277.0,395.0,206.0,614.0
4667,4667,199.0,921.0,3690.0,15.0,3.0,77.0,27.0
4668,4668,137.0,1391.0,3182.0,169.0,29.0,63.0,65.0
4669,4669,38007.0,12969.0,6648.0,2753.0,445.0,813.0,442.0
4670,4670,21.0,1237.0,1282.0,19.0,2.0,18.0,10.0
4671,4671,3546.0,1269.0,1143.0,413.0,98.0,20.0,24.0
4672,4672,726.0,780.0,1060.0,492.0,132.0,34.0,9.0
4673,4673,1918.0,339.0,3696.0,45.0,31.0,52.0,7.0
4674,4674,2610.0,2155.0,361.0,38.0,293.0,15.0,3.0
4675,4675,45573.0,10756.0,2062.0,515.0,432.0,139.0,74.0
4676,4676,2.0,570.0,4615.0,74.0,124.0,29.0,21.0
4677,4677,86.0,388.0,2881.0,30.0,16.0,50.0,33.0
4678,4678,10031.0,9810.0,5556.0,2780.0,820.0,393.0,532.0
4679,4679,288.0,798.0,5165.0,94.0,8.0,131.0,22.0
4680,4680,5551.0,1471.0,1124.0,451.0,,45.0,105.0
4681,4681,18766.0,15092.0,2901.0,1350.0,287.0,206.0,255.0
4682,4682,15977.0,6050.0,20700.0,5022.0,449.0,844.0,3967.0
4683,4683,232737.0,67206.0,12150.0,8592.0,166.0,851.0,1121.0
4684,4684,,638.0,1032.0,83.0,3.0,29.0,17.0
4685,4685,7.0,209.0,1417.0,40.0,3.0,26.0,51.0
4686,4686,6687.0,19599.0,15265.0,179.0,,31.0,142.0
4687,4687,211.0,934.0,1787.0,119.0,,20.0,27.0
4688,4688,3906.0,14097.0,3305.0,1831.0,712.0,105.0,238.0
4689,4689,3527.0,7103.0,717.0,156.0,12.0,47.0,46.0
4690,4690,50.0,295.0,2252.0,27.0,,6.0,
4691,4691,1608.0,1382.0,737.0,108.0,,4.0,25.0
4692,4692,66.0,5527.0,1489.0,63.0,2.0,58.0,87.0
4693,4693,11694.0,17618.0,25227.0,2088.0,1173.0,834.0,174.0
4694,4694,13760.0,5142.0,5797.0,211.0,35.0,77.0,28.0
4695,4695,8.0,803.0,654.0,75.0,7.0,50.0,9.0
4696,4696,287.0,2447.0,5730.0,82.0,63.0,26.0,1.0
4697,4697,21.0,1114.0,1705.0,80.0,51.0,13.0,11.0
4698,4698,379.0,1322.0,7211.0,85.0,208.0,84.0,10.0
4699,4699,334578.0,63662.0,18919.0,9792.0,4237.0,1395.0,683.0
4700,4700,13.0,1698.0,1091.0,85.0,9.0,44.0,18.0
4701,4701,549.0,2623.0,2638.0,167.0,16.0,36.0,186.0
4702,4702,170.0,2978.0,668.0,266.0,15.0,254.0,83.0
4703,4703,3.0,641.0,1614.0,41.0,3.0,71.0,42.0
4704,4704,1683.0,1188.0,5221.0,1324.0,272.0,121.0,414.0
4705,4705,2977.0,2350.0,7181.0,110.0,298.0,131.0,20.0
4706,4706,73.0,1989.0,7086.0,119.0,50.0,32.0,18.0
4707,4707,17936.0,10048.0,1755.0,690.0,36.0,31.0,83.0
4708,4708,4.0,1636.0,375.0,1378.0,57.0,6.0,11.0
4709,4709,88.0,443.0,3482.0,7.0,,6.0,3.0
4710,4710,1358.0,3529.0,873.0,67.0,,12.0,21.0
4711,4711,100.0,866.0,2540.0,820.0,84.0,412.0,101.0
4712,4712,861.0,4927.0,6720.0,44.0,3.0,24.0,37.0
4713,4713,1178.0,876.0,2636.0,151.0,45.0,16.0,17.0
4714,4714,218.0,1337.0,814.0,38.0,3.0,9.0,
4715,4715,11.0,114.0,3382.0,14.0,18.0,2.0,7.0
4716,4716,140.0,1612.0,4713.0,60.0,3.0,9.0,3.0
4717,4717,384.0,3496.0,5457.0,289.0,58.0,17.0,34.0
4718,4718,30.0,68.0,1309.0,15.0,8.0,91.0,5.0
4719,4719,,542.0,1853.0,44.0,,3.0,10.0
4720,4720,,1667.0,718.0,40.0,6.0,16.0,6.0
4721,4721,36.0,248.0,7170.0,143.0,6.0,55.0,65.0
4722,4722,2.0,88.0,1537.0,20.0,17.0,48.0,11.0
4723,4723,85.0,3254.0,526.0,25.0,6.0,11.0,2.0
4724,4724,5.0,803.0,1910.0,5.0,66.0,23.0,4.0
4725,4725,253.0,1899.0,11169.0,303.0,85.0,165.0,136.0
4726,4726,2860.0,3063.0,595.0,502.0,2.0,36.0,182.0
4727,4727,11.0,497.0,2014.0,181.0,,31.0,91.0
4728,4728,17981.0,4623.0,37103.0,1851.0,289.0,255.0,238.0
4729,4729,7.0,1075.0,798.0,119.0,108.0,18.0,10.0
4730,4730,97.0,5003.0,6923.0,138.0,39.0,18.0,18.0
4731,4731,307.0,2412.0,1868.0,23.0,42.0,24.0,5.0
4732,4732,20.0,1919.0,987.0,224.0,2.0,10.0,23.0
4733,4733,16.0,537.0,2104.0,139.0,,39.0,28.0
4734,4734,24.0,2462.0,250.0,253.0,8.0,39.0,23.0
4735,4735,15605.0,10419.0,1296.0,21.0,81.0,11.0,2.0
4736,4736,37.0,148.0,1837.0,27.0,3.0,56.0,44.0
4737,4737,144.0,1973.0,1093.0,37.0,23.0,1.0,1.0
4738,4738,845.0,3725.0,4837.0,3172.0,134.0,498.0,1066.0
4739,4739,26754.0,6670.0,3418.0,1334.0,27.0,162.0,118.0
4740,4740,387.0,580.0,1470.0,51.0,15.0,33.0,7.0
4741,4741,1030.0,790.0,988.0,441.0,78.0,,66.0
4742,4742,11.0,266.0,4863.0,33.0,3.0,92.0,28.0
4743,4743,11.0,583.0,1275.0,130.0,5.0,4.0,9.0
4744,4744,21782.0,9048.0,1966.0,751.0,62.0,351.0,155.0
4745,4745,6850.0,11015.0,2426.0,82.0,6.0,10.0,8.0
4746,4746,13129.0,2362.0,6329.0,1034.0,341.0,628.0,508.0
4747,4747,15.0,334.0,939.0,37.0,16.0,154.0,30.0
4748,4748,332.0,1984.0,538.0,164.0,12.0,37.0,5.0
4749,4749,406.0,799.0,7162.0,66.0,161.0,222.0,53.0
4750,4750,14.0,917.0,1913.0,26.0,13.0,47.0,39.0
4751,4751,59236.0,26623.0,8025.0,455.0,465.0,303.0,129.0
4752,4752,77.0,495.0,2474.0,7.0,2.0,8.0,8.0
4753,4753,1055.0,1114.0,2126.0,404.0,290.0,86.0,62.0
4754,4754,326.0,1107.0,5541.0,305.0,163.0,164.0,244.0
4755,4755,226.0,1613.0,1114.0,188.0,10.0,4.0,5.0
4756,4756,3.0,105.0,2941.0,104.0,,45.0,50.0
4757,4757,3971.0,4396.0,5661.0,178.0,474.0,182.0,151.0
4758,4758,876.0,3087.0,1971.0,50.0,6.0,8.0,8.0
4759,4759,10969.0,28204.0,2812.0,217.0,18.0,166.0,51.0
4760,4760,49179.0,23805.0,4032.0,874.0,1688.0,520.0,272.0
4761,4761,13003.0,12396.0,4720.0,198.0,50.0,37.0,82.0
4762,4762,27.0,400.0,2820.0,107.0,15.0,128.0,128.0
4763,4763,4.0,316.0,2386.0,30.0,,22.0,18.0
4764,4764,317.0,867.0,1252.0,121.0,5.0,3.0,13.0
4765,4765,20862.0,36854.0,4449.0,716.0,108.0,228.0,25.0
4766,4766,3231.0,1369.0,893.0,580.0,249.0,258.0,71.0
4767,4767,17.0,1470.0,838.0,110.0,20.0,3.0,102.0
4768,4768,44.0,1268.0,2284.0,50.0,7.0,15.0,16.0
4769,4769,1632.0,6489.0,4089.0,86.0,8.0,9.0,9.0
4770,4770,13413.0,6462.0,5253.0,742.0,1006.0,118.0,3.0
4771,4771,5.0,440.0,1366.0,137.0,12.0,22.0,22.0
4772,4772,73.0,154.0,8310.0,703.0,50.0,444.0,896.0
4773,4773,928.0,215.0,3863.0,1460.0,13.0,417.0,70.0
4774,4774,9.0,987.0,1351.0,56.0,,58.0,18.0
4775,4775,211.0,223.0,4077.0,38.0,6.0,8.0,6.0
4776,4776,14477.0,4781.0,8480.0,293.0,199.0,120.0,203.0
4777,4777,11827.0,13747.0,4535.0,130.0,138.0,101.0,24.0
4778,4778,10.0,179.0,2817.0,137.0,,54.0,35.0
4779,4779,636.0,2459.0,2545.0,92.0,14.0,80.0,14.0
4780,4780,1120.0,4326.0,2160.0,501.0,38.0,218.0,34.0
4781,4781,8.0,453.0,1121.0,65.0,,23.0,3.0
4782,4782,1403.0,8111.0,5381.0,130.0,752.0,175.0,31.0
4783,4783,180.0,2198.0,14210.0,205.0,8.0,17.0,34.0
4784,4784,438.0,4028.0,2235.0,87.0,6.0,15.0,33.0
4785,4785,13075.0,16165.0,2436.0,79.0,94.0,64.0,32.0
4786,4786,,1475.0,612.0,29.0,5.0,83.0,39.0
4787,4787,7.0,577.0,2812.0,353.0,86.0,6.0,115.0
4788,4788,170120.0,42696.0,31817.0,8096.0,746.0,539.0,927.0
4789,4789,6.0,1144.0,370.0,53.0,23.0,,
4790,4790,69757.0,12227.0,7536.0,4189.0,921.0,114.0,231.0
4791,4791,12636.0,8446.0,1027.0,308.0,188.0,10.0,27.0
4792,4792,81.0,226.0,7334.0,203.0,3.0,191.0,24.0
4793,4793,270.0,1516.0,2400.0,49.0,7.0,2.0,
4794,4794,1741.0,2610.0,1806.0,373.0,17.0,86.0,60.0
4795,4795,31.0,203.0,2458.0,99.0,10.0,28.0,116.0
4796,4796,4290.0,4817.0,8994.0,123.0,15.0,26.0,21.0
4797,4797,1678.0,2006.0,983.0,887.0,19.0,291.0,107.0
4798,4798,48.0,1214.0,3580.0,1.0,,35.0,15.0
4799,4799,510.0,310.0,3268.0,151.0,18.0,5.0,101.0
4800,4800,176.0,2214.0,2012.0,113.0,153.0,14.0,17.0
4801,4801,1795.0,1538.0,2202.0,395.0,840.0,159.0,232.0
4802,4802,78.0,401.0,3435.0,34.0,23.0,53.0,27.0
4803,4803,138.0,3763.0,14743.0,182.0,318.0,25.0,23.0
4804,4804,11111.0,16577.0,3159.0,347.0,172.0,44.0,71.0
4805,4805,29617.0,15128.0,29773.0,1313.0,1642.0,276.0,176.0
4806,4806,137.0,1849.0,2021.0,31.0,5.0,10.0,12.0
4807,4807,367.0,13908.0,3224.0,35.0,,21.0,50.0
4808,4808,40.0,797.0,2110.0,31.0,1.0,23.0,9.0
4809,4809,7.0,817.0,5609.0,106.0,,37.0,6.0
4810,4810,5.0,820.0,1386.0,5.0,27.0,16.0,8.0
4811,4811,1870.0,2310.0,1199.0,318.0,209.0,41.0,19.0
4812,4812,28.0,1365.0,467.0,34.0,29.0,16.0,2.0
4813,4813,1032.0,647.0,5709.0,178.0,27.0,22.0,328.0
4814,4814,34.0,2701.0,2178.0,41.0,2.0,10.0,25.0
4815,4815,75.0,856.0,2290.0,66.0,,107.0,25.0
4816,4816,17.0,119.0,1939.0,112.0,30.0,7.0,116.0
4817,4817,17347.0,8583.0,10061.0,1616.0,4.0,96.0,163.0
4818,4818,,87.0,2382.0,41.0,5.0,4.0,33.0
4819,4819,228.0,1327.0,2238.0,233.0,9.0,90.0,37.0
4820,4820,209.0,1402.0,486.0,12.0,11.0,15.0,5.0
4821,4821,1695.0,12674.0,5173.0,110.0,42.0,60.0,14.0
4822,4822,35.0,1131.0,2672.0,65.0,4.0,123.0,53.0
4823,4823,9.0,74.0,2053.0,191.0,7.0,37.0,128.0
4824,4824,994.0,1472.0,777.0,181.0,126.0,36.0,7.0
4825,4825,12839.0,4312.0,9410.0,967.0,25.0,74.0,68.0
4826,4826,1540.0,2274.0,6974.0,311.0,34.0,77.0,94.0
4827,4827,1519.0,75.0,1903.0,542.0,15.0,32.0,87.0
4828,4828,2.0,350.0,2670.0,270.0,,105.0,139.0
4829,4829,28.0,3410.0,4341.0,197.0,11.0,256.0,53.0
4830,4830,6828.0,2332.0,9014.0,743.0,37.0,233.0,166.0
4831,4831,,741.0,1635.0,144.0,5.0,17.0,113.0
4832,4832,15.0,301.0,1274.0,6.0,,,
4833,4833,20198.0,1991.0,3647.0,997.0,173.0,106.0,177.0
4834,4834,508.0,112.0,4114.0,271.0,31.0,250.0,870.0
4835,4835,3518.0,55728.0,11323.0,99.0,50.0,37.0,49.0
4836,4836,71.0,13.0,2166.0,54.0,,123.0,60.0
4837,4837,3833.0,1082.0,2160.0,188.0,252.0,13.0,96.0
4838,4838,41.0,321.0,4827.0,360.0,39.0,112.0,72.0
4839,4839,858.0,2558.0,1569.0,143.0,10.0,76.0,
4840,4840,,764.0,837.0,18.0,,3.0,2.0
4841,4841,818.0,784.0,2841.0,124.0,,126.0,25.0
4842,4842,613.0,4055.0,589.0,90.0,26.0,78.0,42.0
4843,4843,,1328.0,1429.0,122.0,6.0,32.0,85.0
4844,4844,53.0,1076.0,5807.0,58.0,,44.0,18.0
4845,4845,132.0,4611.0,1877.0,145.0,7.0,23.0,91.0
4846,4846,64.0,1876.0,468.0,92.0,7.0,6.0,5.0
4847,4847,18057.0,13505.0,3607.0,325.0,659.0,52.0,4.0
4848,4848,179.0,3069.0,1478.0,145.0,39.0,118.0,33.0
4849,4849,34.0,2042.0,1391.0,200.0,6.0,12.0,48.0
4850,4850,109.0,1756.0,288.0,36.0,13.0,3.0,2.0
4851,4851,5.0,1946.0,2009.0,54.0,5.0,16.0,22.0
4852,4852,316.0,2028.0,2198.0,220.0,17.0,191.0,115.0
4853,4853,2.0,2029.0,232.0,15.0,12.0,13.0,20.0
4854,4854,122.0,3001.0,686.0,28.0,,12.0,6.0
4855,4855,8.0,570.0,1165.0,27.0,,19.0,3.0
4856,4856,1438.0,634.0,2606.0,168.0,10.0,19.0,24.0
4857,4857,3730.0,1749.0,1622.0,406.0,40.0,53.0,23.0
4858,4858,23.0,1712.0,2622.0,243.0,,189.0,58.0
4859,4859,,489.0,974.0,47.0,3.0,23.0,
4860,4860,29.0,678.0,1362.0,800.0,29.0,30.0,167.0
4861,4861,54.0,141.0,2394.0,61.0,3.0,1.0,3.0
4862,4862,34135.0,17999.0,4391.0,1482.0,140.0,177.0,189.0
4863,4863,179.0,972.0,1521.0,12.0,21.0,16.0,5.0
4864,4864,21.0,480.0,2620.0,46.0,3.0,,9.0
4865,4865,1350.0,2903.0,1571.0,265.0,12.0,39.0,70.0
4866,4866,404.0,4896.0,332.0,9.0,8.0,15.0,1.0
4867,4867,6187.0,4155.0,1409.0,232.0,8.0,37.0,45.0
4868,4868,287.0,2371.0,1993.0,21.0,75.0,20.0,9.0
4869,4869,136.0,629.0,2018.0,130.0,12.0,36.0,8.0
4870,4870,8.0,786.0,771.0,101.0,47.0,,99.0
4871,4871,826.0,6363.0,8427.0,124.0,21.0,11.0,39.0
4872,4872,21.0,186.0,1472.0,30.0,4.0,3.0,4.0
4873,4873,269.0,2637.0,8315.0,242.0,135.0,77.0,305.0
4874,4874,14.0,172.0,2867.0,21.0,14.0,53.0,23.0
4875,4875,77.0,2524.0,1371.0,,19.0,,8.0
4876,4876,1593.0,3462.0,3691.0,50.0,15.0,4.0,5.0
4877,4877,6.0,849.0,1060.0,23.0,3.0,19.0,
4878,4878,88.0,515.0,2541.0,13.0,3.0,,18.0
4879,4879,27.0,2230.0,469.0,13.0,,5.0,1.0
4880,4880,453.0,303.0,3766.0,59.0,54.0,25.0,4.0
4881,4881,7143.0,10565.0,240.0,258.0,79.0,12.0,20.0
4882,4882,563.0,1328.0,303.0,175.0,59.0,3.0,
4883,4883,418.0,3211.0,2240.0,210.0,141.0,39.0,64.0
4884,4884,225.0,16126.0,2268.0,148.0,4.0,34.0,37.0
4885,4885,5607.0,12061.0,4769.0,138.0,12.0,7.0,21.0
4886,4886,3.0,106.0,2252.0,54.0,,15.0,6.0
4887,4887,897.0,312.0,2019.0,69.0,14.0,10.0,
4888,4888,6609.0,8242.0,6075.0,1334.0,187.0,124.0,102.0
4889,4889,,706.0,3093.0,115.0,10.0,12.0,37.0
4890,4890,96.0,2023.0,1440.0,135.0,4.0,110.0,26.0
4891,4891,133311.0,85395.0,8745.0,8245.0,943.0,344.0,555.0
4892,4892,3.0,372.0,3430.0,33.0,,68.0,11.0
4893,4893,,418.0,1774.0,6.0,1.0,18.0,58.0
4894,4894,,526.0,1199.0,27.0,,,3.0
4895,4895,15427.0,13292.0,11015.0,233.0,20.0,33.0,99.0
